match_id,season,team1,team2,venue,team1_recent_form,team2_recent_form,form_diff,team1_overall_wr,team2_overall_wr,overall_wr_diff,h2h_team1_pct,h2h_matches,team1_venue_wr,team2_venue_wr,venue_avg_score,team1_avg_score,team2_avg_score,team1_avg_sr,team2_avg_sr,batting_score_diff,team1_avg_conceded,team2_avg_conceded,team1_avg_wickets,team2_avg_wickets,bowling_economy_diff,toss_won_by_team1,chose_bat,target
136,2010,Delhi Capitals,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",0.6,0.2,0.39999999999999997,0.6785714285714286,0.46875,0.2098214285714286,1.0,3,0.5,1.0,134.66666666666666,117.35714285714286,117.90625,151.21951219512195,150.01988071570577,-0.5491071428571388,132.25,135.78125,9.964285714285714,9.90625,0.21627967770202972,1,1,0
178,2010,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.4,0.4,0.0,0.48484848484848486,0.45714285714285713,0.027705627705627733,0.25,4,0.0,0.5,117.1,117.36363636363636,133.77142857142857,150.40776699029126,156.69344042838017,-16.407792207792212,134.63636363636363,118.37142857142857,9.909090909090908,9.8,-0.003626324673394521,1,1,1
179,2010,Sunrisers Hyderabad,Rajasthan Royals,"Holkar Cricket Stadium, Indore",0.4,0.8,-0.4,0.375,0.5,-0.125,0.3333333333333333,3,0.0,1.0,114.4,129.78125,126.9375,151.45878920495988,152.59203606311044,2.84375,114.875,123.90625,9.9375,9.75,-0.14018104087324623,0,1,0
148,2010,Delhi Capitals,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",0.6,0.6,0.0,0.6666666666666666,0.5,0.16666666666666663,0.75,4,0.0,0.5,132.72727272727272,117.66666666666667,115.6470588235294,149.5762711864407,150.24837600305693,2.0196078431372655,130.03333333333333,134.0,9.966666666666667,9.911764705882353,0.29821765415089097,1,1,1
138,2010,Royal Challengers Bengaluru,Kochi Tuskers Kerala,"Punjab Cricket Association Stadium, Mohali",0.6,0.6,0.0,0.4857142857142857,0.34146341463414637,0.14425087108013934,0.5,4,0.0,1.0,120.27272727272727,117.31428571428572,124.3170731707317,150.45804323928178,148.64391951006124,-7.002787456445986,131.77142857142857,119.92682926829268,9.914285714285715,9.975609756097562,-0.22970707447057137,0,0,0
184,2010,Delhi Capitals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0.8,0.2,0.6000000000000001,0.6774193548387096,0.36363636363636365,0.313782991202346,0.5,0,1.0,0.0,103.2,115.6774193548387,131.63636363636363,148.73496474491913,152.047602380119,-15.958944281524921,131.4516129032258,115.48484848484848,9.96774193548387,9.93939393939394,0.4642263085341316,0,1,1
150,2010,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",0.2,0.4,-0.2,0.36363636363636365,0.6060606060606061,-0.24242424242424243,0.2,5,1.0,0.3333333333333333,119.25,131.63636363636363,117.39393939393939,152.047602380119,146.40967498110356,14.242424242424235,115.48484848484848,125.24242424242425,9.93939393939394,9.848484848484848,-0.4589293634952316,1,0,0
185,2010,Kolkata Knight Riders,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",0.6,0.4,0.19999999999999996,0.6176470588235294,0.4722222222222222,0.14542483660130723,0.6666666666666666,3,0.3333333333333333,1.0,131.84615384615384,119.67647058823529,117.22222222222223,147.3741398044187,150.3384396152476,2.4542483660130614,125.88235294117646,132.55555555555554,9.852941176470589,9.916666666666666,0.28711310414000835,0,0,0
186,2010,Delhi Capitals,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",0.8,0.2,0.6000000000000001,0.6875,0.34285714285714286,0.34464285714285714,0.5,1,1.0,0.5,126.9,117.53125,131.05714285714285,149.60222752585523,150.49212598425197,-13.52589285714285,130.34375,119.45714285714286,9.96875,9.942857142857143,0.2868835790543969,0,0,1
187,2010,Punjab Kings,Kochi Tuskers Kerala,"M. Chinnaswamy Stadium, Bengaluru",0.2,0.8,-0.6000000000000001,0.4444444444444444,0.35714285714285715,0.08730158730158727,0.6,5,0.3333333333333333,0.0,124.27272727272727,133.19444444444446,125.16666666666667,156.9558101472995,148.7128712871287,8.027777777777786,116.72222222222223,119.78571428571429,9.805555555555555,9.976190476190476,-0.2104117728601338,0,1,1
188,2010,Rajasthan Royals,Mumbai Indians,"Holkar Cricket Stadium, Indore",0.8,0.2,0.6000000000000001,0.5151515151515151,0.5806451612903226,-0.06549364613880748,0.3333333333333333,3,1.0,0.0,127.16666666666667,127.18181818181819,130.96774193548387,153.17518248175182,160.72842438638165,-3.785923753665685,125.93939393939394,127.3225806451613,9.757575757575758,9.806451612903226,-0.4856871803332776,0,1,0
152,2010,Mumbai Indians,Kochi Tuskers Kerala,"Holkar Cricket Stadium, Indore",0.2,0.6,-0.39999999999999997,0.5806451612903226,0.3488372093023256,0.23180795198799703,0.7142857142857143,7,0.0,0.3333333333333333,127.16666666666667,130.96774193548387,124.69767441860465,160.72842438638165,148.5730119146578,6.270067516879223,127.3225806451613,120.93023255813954,9.806451612903226,9.976744186046512,0.25800910738858995,1,1,1
153,2010,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Holkar Cricket Stadium, Indore",0.0,0.6,-0.6,0.3333333333333333,0.4864864864864865,-0.1531531531531532,0.2857142857142857,7,0.0,0.0,119.0,132.27777777777777,115.13513513513513,150.50568900126422,150.05283550545968,17.14264264264264,118.86111111111111,131.64864864864865,9.944444444444445,9.91891891891892,-0.01225741531316693,1,1,0
141,2010,Kochi Tuskers Kerala,Kolkata Knight Riders,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.4,0.6,-0.19999999999999996,0.3409090909090909,0.6,-0.2590909090909091,0.5,2,0.0,0.0,102.375,123.68181818181819,119.08571428571429,148.283378746594,147.3833097595474,4.596103896103898,120.25,123.42857142857143,9.977272727272727,9.857142857142858,-0.055733929418140704,0,1,0
154,2010,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.4,0.2,0.2,0.6060606060606061,0.4594594594594595,0.1466011466011466,0.8,5,0.3333333333333333,0.0,111.81818181818181,129.27272727272728,134.16216216216216,159.35748972730667,157.13833491611268,-4.889434889434881,125.0,116.4054054054054,9.818181818181818,9.81081081081081,0.40524412715113556,1,0,0
157,2010,Chennai Super Kings,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",0.6,0.8,-0.20000000000000007,0.5428571428571428,0.5,0.042857142857142816,0.5,4,0.3333333333333333,0.0,128.0,126.08571428571429,126.32352941176471,153.65598885793872,152.41305890702625,-0.2378151260504211,131.97142857142856,125.61764705882354,9.914285714285715,9.764705882352942,0.44676917799862004,1,1,1
165,2010,Chennai Super Kings,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",0.8,0.8,0.0,0.5555555555555556,0.696969696969697,-0.14141414141414144,1.0,5,0.3333333333333333,1.0,109.72727272727273,126.97222222222223,116.93939393939394,153.8021534320323,149.74776872332168,10.03282828282829,131.55555555555554,131.6969696969697,9.916666666666666,9.969696969696969,0.13666752127701187,0,0,1
149,2010,Mumbai Indians,Punjab Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.4,0.4,0.0,0.5882352941176471,0.47368421052631576,0.11455108359133132,0.6666666666666666,6,0.5,1.0,102.44444444444444,129.97058823529412,133.6315789473684,160.63249727371866,156.9221260815822,-3.6609907120742946,124.67647058823529,117.36842105263158,9.823529411764707,9.81578947368421,0.3056172976251883,1,0,0
167,2010,Delhi Capitals,Chennai Super Kings,"M. A. Chidambaram Stadium, Chennai",0.6,0.8,-0.20000000000000007,0.6764705882352942,0.5675675675675675,0.10890302066772661,0.0,6,0.0,0.5,129.5,114.88235294117646,126.48648648648648,149.08396946564886,153.34207077326343,-11.60413354531002,131.02941176470588,129.27027027027026,9.970588235294118,9.91891891891892,-0.12618922905887864,0,0,0
151,2010,Rajasthan Royals,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.6,0.6,0.0,0.4857142857142857,0.48717948717948717,-0.00146520146520146,1.0,3,1.0,0.5,115.25,126.05714285714286,133.05128205128204,151.82381280110118,156.67270531400965,-6.99413919413918,126.54285714285714,119.1025641025641,9.771428571428572,9.820512820512821,-0.09805915755572414,0,1,0
171,2010,Kochi Tuskers Kerala,Delhi Capitals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,0.6,-0.39999999999999997,0.3333333333333333,0.6571428571428571,-0.3238095238095238,0.0,6,0.0,1.0,110.7,123.22222222222223,113.11428571428571,147.59116316209742,147.88942846469928,10.107936507936515,120.04444444444445,131.8,9.977777777777778,9.971428571428572,0.0013261998460762925,1,1,0
177,2010,Punjab Kings,Chennai Super Kings,"Eden Gardens, Kolkata",0.8,0.8,0.0,0.5,0.5789473684210527,-0.07894736842105265,0.6,5,1.0,0.0,125.16666666666667,131.35,127.3157894736842,156.41559988091694,153.39251743817374,4.034210526315789,119.275,127.26315789473684,9.825,9.921052631578947,-0.17322450283175783,1,0,1
158,2010,Chennai Super Kings,Kochi Tuskers Kerala,"Ekana Cricket Stadium, Lucknow",0.6,0.2,0.39999999999999997,0.5641025641025641,0.32608695652173914,0.23801560758082496,0.4,5,0.2,0.3333333333333333,126.33333333333333,128.4102564102564,123.21739130434783,153.57252376571603,147.98955613577021,5.192865105908581,125.61538461538461,120.43478260869566,9.923076923076923,9.978260869565217,0.05163526226869131,1,1,0
159,2010,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",0.6,1.0,-0.4,0.6111111111111112,0.5121951219512195,0.09891598915989164,0.5,2,1.0,1.0,116.28571428571429,118.86111111111111,129.6829268292683,147.95988934993085,156.24449015574493,-10.821815718157183,122.86111111111111,120.51219512195122,9.86111111111111,9.829268292682928,0.07425235612216596,1,0,1
182,2010,Kochi Tuskers Kerala,Rajasthan Royals,"DY Patil Stadium, Mumbai",0.2,0.4,-0.2,0.3404255319148936,0.4722222222222222,-0.1317966903073286,0.5,4,0.16666666666666666,0.5,120.55,122.72340425531915,126.05555555555556,147.59467758444217,151.97588747488277,-3.3321513002364043,120.38297872340425,124.83333333333333,9.97872340425532,9.777777777777779,0.22145103389152965,0,1,0
160,2010,Punjab Kings,Kochi Tuskers Kerala,"Wankhede Stadium, Mumbai",0.8,0.2,0.6000000000000001,0.5,0.3404255319148936,0.1595744680851064,0.6666666666666666,6,0.5,0.0,98.54545454545455,128.64285714285714,122.72340425531915,156.11095059231437,147.59467758444217,5.919452887537986,120.16666666666667,120.38297872340425,9.833333333333334,9.97872340425532,-0.1066605707148991,0,0,1
183,2010,Chennai Super Kings,Mumbai Indians,"Eden Gardens, Kolkata",0.6,0.4,0.19999999999999996,0.55,0.5714285714285714,-0.021428571428571352,0.3333333333333333,3,0.0,1.0,115.0,128.15,131.54285714285714,153.38120885697185,160.64200976971387,-3.392857142857139,124.975,124.28571428571429,9.925,9.82857142857143,-0.12927411234184127,0,0,1
161,2010,Kolkata Knight Riders,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.6,0.0,0.6216216216216216,0.5609756097560976,0.060646011865523985,0.4444444444444444,9,0.0,1.0,119.25,118.51351351351352,127.34146341463415,147.6928258672954,153.2883147386964,-8.827949901120633,121.86486486486487,123.92682926829268,9.864864864864865,9.926829268292684,-0.016827483771702845,0,1,1
164,2010,Rajasthan Royals,Mumbai Indians,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.4,0.4,0.0,0.4864864864864865,0.5555555555555556,-0.06906906906906907,0.25,4,0.5,0.5,121.6,126.10810810810811,130.16666666666666,152.63330062152437,159.9863434619324,-4.058558558558545,126.24324324324324,123.47222222222223,9.783783783783784,9.833333333333334,-0.3495668917144421,1,0,1
168,2010,Delhi Capitals,Kochi Tuskers Kerala,"Wankhede Stadium, Mumbai",0.6,0.2,0.39999999999999997,0.6666666666666666,0.32653061224489793,0.3401360544217687,1.0,7,1.0,0.0,98.91666666666667,113.80555555555556,123.63265306122449,147.90613718411552,148.0449657869013,-9.827097505668931,131.55555555555554,120.18367346938776,9.972222222222221,9.979591836734693,0.015456570887691257,0,0,1
169,2010,Punjab Kings,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.8,0.6,0.20000000000000007,0.5116279069767442,0.6756756756756757,-0.16404776869893145,0.3333333333333333,6,0.6666666666666666,0.6666666666666666,116.07692307692308,128.04651162790697,113.8108108108108,155.8890147225368,148.48377997179125,14.23570081709616,120.0,131.67567567567568,9.837209302325581,9.972972972972974,-0.09818683526452965,1,1,1
170,2010,Royal Challengers Bengaluru,Chennai Super Kings,"M. Chinnaswamy Stadium, Bengaluru",0.6,0.4,0.19999999999999996,0.5,0.5476190476190477,-0.04761904761904767,0.6666666666666666,3,1.0,0.5,130.30769230769232,112.89473684210526,126.0952380952381,149.16550764951322,152.75454283241996,-13.200501253132842,132.3421052631579,124.0952380952381,9.921052631578947,9.928571428571429,-0.22227591029106364,0,0,1
172,2010,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",0.8,0.2,0.6000000000000001,0.631578947368421,0.5348837209302325,0.09669522643818851,0.5,10,0.3333333333333333,0.6666666666666666,100.07692307692308,118.84210526315789,126.62790697674419,147.9200786112021,153.1214848143982,-7.785801713586295,120.63157894736842,122.18604651162791,9.868421052631579,9.930232558139535,-0.03202369767470081,1,0,0
173,2010,Rajasthan Royals,Kochi Tuskers Kerala,"M. Chinnaswamy Stadium, Bengaluru",0.4,0.2,0.2,0.5,0.32,0.18,0.6,5,0.0,0.0,124.0,126.42105263157895,123.88,153.28653477983408,147.72239446696875,2.5410526315789497,125.89473684210526,120.06,9.789473684210526,9.98,-0.2812600580648823,0,0,1
174,2010,Royal Challengers Bengaluru,Kochi Tuskers Kerala,"M. A. Chidambaram Stadium, Chennai",0.6,0.2,0.39999999999999997,0.5128205128205128,0.3137254901960784,0.19909502262443435,0.4,5,1.0,0.3333333333333333,124.4,111.07692307692308,124.6470588235294,148.7126673532441,147.39160677022954,-13.570135746606326,132.76923076923077,120.56862745098039,9.923076923076923,9.980392156862745,-0.28627082610484855,0,0,0
176,2010,Delhi Capitals,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",0.4,0.0,0.4,0.6578947368421053,0.32432432432432434,0.33357041251778097,0.5,2,0.5,0.0,119.75,114.52631578947368,132.97297297297297,148.07757740728138,150.45871559633028,-18.446657183499283,130.71052631578948,116.45945945945945,9.973684210526315,9.945945945945946,0.25998677729871034,1,1,1
180,2010,Sunrisers Hyderabad,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",0.0,0.4,-0.4,0.3157894736842105,0.5454545454545454,-0.2296650717703349,0.5,1,0.5,0.5,114.57142857142857,132.31578947368422,127.77272727272727,149.5093666369313,152.9379760609358,4.543062200956953,115.92105263157895,120.95454545454545,9.947368421052632,9.931818181818182,-0.28795987636134335,1,1,1
181,2010,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",0.2,0.4,-0.2,0.5405405405405406,0.5333333333333333,0.007207207207207245,0.5,4,1.0,0.75,97.78571428571429,129.7027027027027,127.91111111111111,159.06529665230363,152.35574377977764,1.7915915915915974,123.86486486486487,120.42222222222222,9.837837837837839,9.933333333333334,0.24486839134738858,0,1,0
189,2010,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",0.0,0.8,-0.8,0.5263157894736842,0.5227272727272727,0.0035885167464114742,0.5714285714285714,7,0.5,0.6,100.2,129.81578947368422,127.29545454545455,158.87278582930756,155.45378850957536,2.5203349282296728,123.44736842105263,120.47727272727273,9.842105263157896,9.840909090909092,0.28615303138664316,1,0,1
190,2011,Pune Warriors India,Chennai Super Kings,"Eden Gardens, Kolkata",0.5,0.4,0.09999999999999998,0.5,0.5434782608695652,-0.04347826086956519,0.5,0,0.5,0.25,112.77777777777777,160.0,127.47826086956522,130.0,152.19309628860628,32.52173913043478,160.0,120.71739130434783,6.0,9.934782608695652,-1.1057666028969653,0,0,0
191,2011,Kolkata Knight Riders,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0.6,0.2,0.39999999999999997,0.6153846153846154,0.3333333333333333,0.2820512820512821,0.8333333333333334,6,0.75,0.0,109.66666666666667,117.53846153846153,131.4102564102564,147.44290768735928,149.3733605362868,-13.871794871794876,122.07692307692308,116.38461538461539,9.846153846153847,9.948717948717949,0.3067388501044963,1,1,1
192,2011,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Eden Gardens, Kolkata",0.6,0.2,0.39999999999999997,0.5,0.325,0.175,0.75,8,0.0,0.0,108.3,111.65,132.525,148.91630543514503,149.57674943566593,-20.875,133.425,115.375,9.925,9.95,0.20934368598793185,0,1,1
193,2011,Delhi Capitals,Sunrisers Hyderabad,"Holkar Cricket Stadium, Indore",0.6,0.2,0.39999999999999997,0.6666666666666666,0.3170731707317073,0.3495934959349593,1.0,3,1.0,0.0,123.33333333333333,114.05128205128206,131.29268292682926,147.1386040357261,149.1548905513993,-17.2414008755472,130.12820512820514,116.17073170731707,9.974358974358974,9.951219512195122,0.2800623348435458,0,0,1
199,2011,Rajasthan Royals,Pune Warriors India,"Brabourne Stadium, Mumbai",0.6,0.0,0.6,0.5128205128205128,0.0,0.5128205128205128,0.5,0,0.5,0.5,118.9,126.92307692307692,68.0,154.39800374298193,141.66666666666669,58.92307692307692,126.84615384615384,107.0,9.76923076923077,10.0,-0.5410265455507552,0,0,1
194,2011,Punjab Kings,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.6,0.8,-0.20000000000000007,0.5111111111111111,0.525,-0.01388888888888895,0.25,4,0.5,0.6666666666666666,124.33333333333333,126.68888888888888,127.8,155.0448735382105,154.53446191051995,-1.1111111111111143,121.97777777777777,126.4,9.822222222222223,9.775,0.21086163734483776,1,0,1
196,2011,Mumbai Indians,Kochi Tuskers Kerala,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.2,0.2,0.0,0.5384615384615384,0.3269230769230769,0.2115384615384615,0.75,8,0.0,0.0,111.81818181818181,131.30769230769232,125.3076923076923,158.7906976744186,147.420814479638,6.000000000000014,122.84615384615384,120.82692307692308,9.846153846153847,9.98076923076923,0.0382284237676771,1,0,0
195,2011,Pune Warriors India,Kochi Tuskers Kerala,"Eden Gardens, Kolkata",0.0,0.4,-0.4,0.0,0.33962264150943394,-0.33962264150943394,0.5,0,0.0,1.0,111.9090909090909,88.5,125.60377358490567,124.64788732394365,147.31135206904182,-37.10377358490567,134.5,121.77358490566037,10.0,9.981132075471699,0.2322185798500218,0,1,0
205,2011,Sunrisers Hyderabad,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",0.2,0.2,0.0,0.30952380952380953,0.525,-0.2154761904761905,0.3333333333333333,3,1.0,0.25,152.6,129.6904761904762,132.3,149.23287671232876,158.58555588852263,-2.6095238095238074,116.83333333333333,123.3,9.952380952380953,9.85,-0.48286372064563565,0,1,0
198,2011,Sunrisers Hyderabad,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.2,0.8,-0.6000000000000001,0.3023255813953488,0.675,-0.3726744186046512,0.0,4,0.6,0.5,113.4,130.37209302325581,114.8,149.9732477260567,146.9910371318822,15.572093023255817,116.30232558139535,128.475,9.953488372093023,9.975,-0.3496181885312897,0,0,1
208,2011,Kochi Tuskers Kerala,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.6,0.8,-0.20000000000000007,0.35185185185185186,0.5121951219512195,-0.16034327009936766,0.3333333333333333,6,0.0,0.6,122.81818181818181,125.74074074074075,127.51219512195122,146.90610125486802,154.72033145901153,-1.771454381210475,123.42592592592592,127.48780487804878,9.981481481481481,9.682926829268293,0.46530784154918514,1,0,0
200,2011,Chennai Super Kings,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",0.6,0.2,0.39999999999999997,0.5531914893617021,0.3181818181818182,0.23500967117988397,0.5,2,0.5,0.0,107.07692307692308,127.04255319148936,130.97727272727272,152.28258097424126,150.50927135022198,-3.9347195357833584,119.59574468085107,117.70454545454545,9.936170212765957,9.954545454545455,0.34961203785387696,0,1,1
197,2011,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",0.8,0.2,0.6000000000000001,0.5121951219512195,0.3111111111111111,0.2010840108401084,0.7777777777777778,9,1.0,0.3333333333333333,125.46666666666667,112.53658536585365,130.37777777777777,149.51393389500973,150.97786927431807,-17.841192411924112,132.17073170731706,117.97777777777777,9.926829268292684,9.955555555555556,0.1792539569365985,0,0,1
201,2011,Kochi Tuskers Kerala,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.6,0.8,-0.20000000000000007,0.34545454545454546,0.5238095238095238,-0.17835497835497838,0.2857142857142857,7,0.0,0.6666666666666666,124.41666666666667,126.03636363636363,125.57142857142857,146.36824324324326,154.0303738317757,0.4649350649350623,122.01818181818182,127.83333333333333,9.981818181818182,9.69047619047619,0.4749062221437903,1,1,0
212,2011,Sunrisers Hyderabad,Rajasthan Royals,"Brabourne Stadium, Mumbai",0.2,0.8,-0.6000000000000001,0.30434782608695654,0.5238095238095238,-0.2194616977225673,0.25,4,0.0,0.6666666666666666,124.41666666666667,132.2826086956522,125.57142857142857,151.89715426859712,154.0303738317757,6.711180124223617,117.65217391304348,127.83333333333333,9.956521739130435,9.69047619047619,-0.030058324795167124,0,0,0
215,2011,Pune Warriors India,Sunrisers Hyderabad,"Eden Gardens, Kolkata",0.0,0.2,-0.2,0.0,0.2978723404255319,-0.2978723404255319,0.5,0,0.0,0.0,120.16666666666667,129.33333333333334,132.2340425531915,149.23076923076923,152.03033268101763,-2.9007092198581574,134.0,119.12765957446808,10.0,9.914893617021276,0.05241973712561965,0,0,1
203,2011,Kolkata Knight Riders,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",0.8,0.4,0.4,0.625,0.5365853658536586,0.08841463414634143,0.75,4,0.25,0.75,125.0,116.5,131.3658536585366,146.91046658259773,157.3014018691589,-14.865853658536594,123.425,124.17073170731707,9.85,9.853658536585366,-0.20967253380031003,0,0,1
216,2011,Sunrisers Hyderabad,Kochi Tuskers Kerala,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0.2,0.6,-0.39999999999999997,0.2916666666666667,0.3392857142857143,-0.047619047619047616,0.625,8,0.0,0.5,131.0,132.125,127.16071428571429,151.94058457115474,146.64332784184515,4.964285714285708,119.08333333333333,120.98214285714286,9.916666666666666,9.982142857142858,-0.4522850995574075,0,1,1
218,2011,Chennai Super Kings,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",0.8,0.2,0.6000000000000001,0.5625,0.30612244897959184,0.25637755102040816,0.6666666666666666,3,0.8,0.0,105.6875,127.10416666666667,131.9795918367347,152.4868782804299,152.30805463966087,-4.875425170068027,119.27083333333333,118.06122448979592,9.9375,9.918367346938776,0.32298793945497906,0,1,1
207,2011,Kochi Tuskers Kerala,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.4,0.2,0.2,0.3333333333333333,0.3,0.033333333333333326,0.3333333333333333,9,1.0,0.6666666666666666,116.125,126.14035087719299,131.74,146.58511722731907,152.830626450116,-5.599649122807023,121.05263157894737,117.94,9.982456140350877,9.92,0.45930764407807523,1,0,1
202,2011,Royal Challengers Bengaluru,Chennai Super Kings,"Ekana Cricket Stadium, Lucknow",0.8,0.8,0.0,0.5238095238095238,0.5714285714285714,-0.04761904761904756,0.75,4,0.3333333333333333,0.16666666666666666,125.6923076923077,112.30952380952381,126.79591836734694,149.3194048749604,152.65356265356266,-14.486394557823132,134.21428571428572,119.28571428571429,9.904761904761905,9.938775510204081,-0.14945159859573032,1,1,1
209,2011,Pune Warriors India,Punjab Kings,"Holkar Cricket Stadium, Indore",0.25,0.6,-0.35,0.25,0.5217391304347826,-0.2717391304347826,0.5,0,0.5,0.5,125.4,126.25,127.65217391304348,153.49544072948328,154.64840663681855,-1.4021739130434838,132.25,121.84782608695652,10.0,9.826086956521738,-0.2308002702107661,0,1,0
228,2011,Punjab Kings,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",0.6,0.8,-0.20000000000000007,0.5217391304347826,0.6341463414634146,-0.11240721102863205,0.3333333333333333,3,0.6666666666666666,0.5,121.38461538461539,127.65217391304348,116.51219512195122,154.64840663681855,146.93940326053522,11.139978791092261,121.84782608695652,124.51219512195122,9.826086956521738,9.853658536585366,-0.10687730952116681,0,1,0
210,2011,Delhi Capitals,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0.6,0.8,-0.20000000000000007,0.6585365853658537,0.6428571428571429,0.015679442508710784,0.5,2,1.0,0.25,106.05882352941177,116.34146341463415,115.95238095238095,147.1314003701419,147.44171964880414,0.3890824622531994,129.17073170731706,124.21428571428571,9.975609756097562,9.857142857142858,-0.03475747905689275,0,1,1
231,2011,Pune Warriors India,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",0.2,0.6,-0.39999999999999997,0.2,0.627906976744186,-0.42790697674418604,0.5,0,0.5,0.8,108.71428571428571,129.8,115.65116279069767,150.5800464037123,146.48011782032398,14.148837209302343,139.6,123.3953488372093,9.6,9.86046511627907,-0.3762349830073024,0,0,0
204,2011,Punjab Kings,Kochi Tuskers Kerala,"Punjab Cricket Association Stadium, Mohali",0.6,0.4,0.19999999999999996,0.5208333333333334,0.3448275862068966,0.1760057471264368,0.7142857142857143,7,0.25,1.0,117.92307692307692,128.1875,125.29310344827586,153.8634658664666,146.45304312777105,2.8943965517241423,121.70833333333333,119.82758620689656,9.833333333333334,9.982758620689655,-0.16559297250939764,1,0,1
233,2011,Delhi Capitals,Pune Warriors India,"Sawai Mansingh Stadium, Jaipur",0.6,0.2,0.39999999999999997,0.6666666666666666,0.16666666666666666,0.5,0.5,0,0.75,0.0,106.26666666666667,115.69047619047619,120.16666666666667,146.62039831019916,145.65656565656568,-4.476190476190482,128.54761904761904,139.0,9.976190476190476,9.666666666666666,0.20208766407317214,1,1,1
234,2011,Royal Challengers Bengaluru,Kolkata Knight Riders,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",0.8,0.8,0.0,0.5348837209302325,0.6363636363636364,-0.10147991543340384,0.5,4,0.0,0.5,116.75,111.30232558139535,116.11363636363636,149.37578027465668,146.76817006607297,-4.811310782241009,132.88372093023256,122.22727272727273,9.906976744186046,9.863636363636363,-0.08072922375490776,0,1,0
235,2011,Kochi Tuskers Kerala,Pune Warriors India,"Punjab Cricket Association Stadium, Mohali",0.2,0.2,0.0,0.3389830508474576,0.14285714285714285,0.19612590799031476,0.5,1,0.8,0.5,121.85714285714286,124.20338983050847,131.57142857142858,146.00518031480374,151.98019801980197,-7.368038740920113,120.72881355932203,134.42857142857142,9.983050847457626,9.714285714285714,0.34528657462411516,0,1,1
236,2011,Sunrisers Hyderabad,Mumbai Indians,"Holkar Cricket Stadium, Indore",0.2,0.4,-0.2,0.29411764705882354,0.5238095238095238,-0.2296918767507003,0.25,4,0.0,0.6666666666666666,127.0909090909091,130.13725490196077,132.23809523809524,152.25969259004358,158.23361823361824,-2.1008403361344676,117.13725490196079,124.0,9.92156862745098,9.857142857142858,-0.5020406334004193,1,1,1
214,2011,Pune Warriors India,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",0.2,0.8,-0.6000000000000001,0.125,0.56,-0.43500000000000005,0.5,1,0.5,0.3333333333333333,113.82352941176471,142.125,125.8,156.61157024793388,152.37403100775194,16.325000000000003,135.25,118.28,9.75,9.94,-0.4594771391132255,0,1,0
